12 1663.29 0.00141907 12.0005 -0 -0 -0.001, 0.000, 1.000, -0.028, 12.095, 0.000,1.000, 0.000, -0.001, -0.028, -0.000, 1.000, 0.000, 12.095, 0.001, -0.000, 1.000, -0.254, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 14 -186.207 -157.689 -1647.24 -164.903 39.9974 -1634.49 -322.898 56.1501 -1613.03 
8 1663.29 4.57764e-05 8 -0 -0 -0.001, -0.000, 1.000, 0.002, 8.108, 0.000,1.000, 0.000, -0.001, 0.002, -0.000, 1.000, -0.000, 8.108, 0.001, 0.000, 1.000, -0.173, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 17 -186.795 -157.404 -1651.17 -165.49 40.2838 -1638.43 -323.493 56.4326 -1617 
4 1663.29 0.00210571 3.99951 -0 -0 -0.001, 0.000, 1.000, 0.035, 4.082, 0.000,1.000, -0.000, -0.001, 0.035, 0.000, 1.000, 0.000, 4.082, 0.001, -0.000, 1.000, -0.097, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 19 -187.376 -157.12 -1655.12 -166.083 40.5713 -1642.44 -324.084 56.7124 -1620.96 
0 1663.29 0.00279236 0.000976562 -0 -0 -0.001, -0.000, 1.000, 0.076, 0.104, 0.000,1.000, 0.000, -0.001, 0.076, -0.000, 1.000, -0.000, 0.104, 0.001, 0.000, 1.000, -0.015, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 22 -187.966 -156.844 -1659.07 -166.671 40.845 -1646.34 -324.686 56.9894 -1624.94 
-4 1663.29 0.00141907 -4.00049 -0 0.000223007 -0.001, -0.000, 1.000, 0.118, -3.889, 0.000,1.000, -0.000, -0.001, 0.117, 0.000, 1.000, -0.000, -3.889, 0.001, 0.000, 1.000, 0.057, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 25 -188.541 -156.57 -1662.98 -167.256 41.1182 -1650.31 -325.273 57.2579 -1628.91 
-8 1663.29 0.00141907 -7.99951 -0 -0 -0.001, -0.000, 1.000, 0.167, -7.917, 0.000,1.000, -0.000, -0.001, 0.167, 0.000, 1.000, -0.000, -7.917, 0.001, 0.000, 1.000, 0.136, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 28 -189.12 -156.302 -1666.95 -167.861 41.3897 -1654.29 -325.874 57.5173 -1632.83 
-12 1663.29 0.00141907 -11.999 -0 -0 -0.001, 0.000, 1.000, 0.217, -11.937, 0.000,1.000, -0.000, -0.001, 0.217, 0.000, 1.000, 0.000, -11.937, 0.001, -0.000, 1.000, 0.238, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 31 -189.734 -156.035 -1670.92 -168.476 41.6645 -1658.26 -326.492 57.794 -1636.79 
-16 1663.29 0.00141907 -16 -0 -0 -0.001, 0.000, 1.000, 0.271, -15.940, 0.000,1.000, -0.000, -0.001, 0.271, 0.000, 1.000, 0.000, -15.940, 0.001, -0.000, 1.000, 0.335, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 34 -190.339 -155.768 -1674.88 -169.087 41.9271 -1662.19 -327.106 58.0458 -1640.72 
-20 1663.29 0.00141907 -20 -0 -0 -0.001, 0.000, 1.000, 0.315, -19.944, 0.000,1.000, 0.000, -0.001, 0.315, -0.000, 1.000, 0.000, -19.944, 0.001, -0.000, 1.000, 0.434, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 37 -190.947 -155.494 -1678.84 -169.695 42.2026 -1666.13 -327.706 58.323 -1644.65 
-24 1663.29 0.00210571 -23.9995 -0 -0 -0.001, -0.000, 1.000, 0.358, -23.937, 0.000,1.000, 0.000, -0.001, 0.358, -0.000, 1.000, -0.000, -23.937, 0.001, 0.000, 1.000, 0.524, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 39 -191.543 -155.224 -1682.78 -170.297 42.4805 -1670.07 -328.309 58.5993 -1648.62 
-28 1663.29 0.00210571 -28 -0 -0 -0.000, 0.000, 1.000, 0.394, -27.910, 0.000,1.000, -0.000, -0.000, 0.393, 0.000, 1.000, 0.000, -27.910, 0.000, -0.000, 1.000, 0.602, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 42 -192.116 -154.941 -1686.69 -170.89 42.7559 -1674 -328.895 58.8618 -1652.54 
-32 1663.29 0.00210571 -31.9995 -0 -0 -0.000, 0.000, 1.000, 0.428, -31.921, 0.000,1.000, 0.000, -0.000, 0.428, -0.000, 1.000, 0.000, -31.921, 0.000, -0.000, 1.000, 0.663, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 45 -192.686 -154.658 -1690.67 -171.461 43.0361 -1677.94 -329.472 59.1335 -1656.45 
